"M.Group.Cluster","genomeName","len","breadth_of_coverage","depth_of_coverage_mean","depth_of_coverage_median","M.Group.Type..k.u.","First.Genome.in.Cluster","Other.Genomes","sample"
"M527","VDB|0048-0051-0-0000|M527-c2323-c0-c0",21538,0.995589191196954,12.063703772793,12,"uVSG","-","-","FF08037598"
"M1333","VDB|0009-0032-0-0000|M1333-c957-c0-c40",1798,0.995550611790879,17.3821229050279,18,"uVSG","-","-","FF08037598"
"M936","VDB|004F-024A-0-0000|M936-c1225-c0-c9",50261,0.987186884463103,19.2755104097386,19,"uVSG","-","-","FF08037598"
"M914","VDB|0040-010D-0-0001|M914-c1802-c0-c6",5142,0.986192143134967,42.2705580753303,47,"uVSG","-","-","FF08037598"
"M987","VDB|004F-00C3-0-0002|M987-c2948-c0-c0",25716,0.964380152434282,5.39399193548387,5,"uVSG","-","-","FF08037598"
"M797","VDB|0008-00ED-0-0005|M797-c3070-c4-c2",3917,0.956344140924177,23.7875066737854,19,"uVSG","-","-","FF08037598"
"M756","VDB|0050-00D3-0-0003|M756-c2952-c0-c2",36886,0.946375318549043,8.31124670562622,7,"uVSG","-","-","FF08037598"
"M933","VDB|001D-00A5-0-0005|M933-c3424-c0-c0",27397,0.939409424389532,12.5445856160392,12,"uVSG","-","-","FF08037598"
"M1064","VDB|0040-0019-0-0000|M1064-c1042-c2-c115",2137,0.938699110903135,63.8888334995015,71,"uVSG","-","-","FF08037598"
"M706","VDB|002C-0005-0-001A|M706-c2807-c0-c0",33806,0.938028752292492,5.97294314275803,6,"uVSG","-","-","FF08037598"
"M858","VDB|002F-0132-0-0000|M858-c3210-c3-c0",2294,0.932868352223191,17.0299065420561,12,"uVSG","-","-","FF08037598"
"M766","VDB|0046-004C-0-0001|M766-c2984-c2-c0",4354,0.930868167202572,4.10708117443869,3,"uVSG","-","-","FF08037598"
"M432","VDB|001D-0048-0-0002|M432-c2037-c0-c6",10019,0.922447350034934,25.8941787491885,27,"uVSG","-","-","FF08037598"
"M449","VDB|004C-00C7-0-0002|M449-c2071-c0-c19",15306,0.916307330458644,11.9237789661319,12,"uVSG","-","-","FF08037598"
"M808","VDB|0010-0092-0-0000|M808-c3098-c0-c1",18422,0.915861469981544,4.48233760075865,4,"uVSG","-","-","FF08037598"
"M798","VDB|001E-0069-0-0006|M798-c3071-c0-c0",31306,0.913307353223024,4.71859261331841,4,"uVSG","-","-","FF08037598"
"M459","VDB|004C-009D-0-0006|M459-c3388-c0-c1",10269,0.9093387866394,20.2714714071536,6,"uVSG","-","-","FF08037598"
"M343","VDB|001D-0113-0-000A|M343-c1818-c0-c3",48501,0.908661677078823,6.43429919901976,6,"uVSG","-","-","FF08037598"
"M995","VDB|001E-00BF-0-0000|M995-c3569-c0-c1",19465,0.903108142820447,23.962967176745,6,"uVSG","-","-","FF08037598"
"M855","VDB|002C-0000-0-0000|M855-c3350-c0-c4",2602,0.899308224442736,3.42521367521368,3,"uVSG","-","-","FF08037598"
"M146","VDB|0039-001C-0-0001|M146-c2684-c0-c25",1816,0.888766519823789,9.74163568773234,10,"uVSG","-","-","FF08037598"
"M1110","VDB|0002-0008-0-0004|M1110-c3101-c0-c11",14775,0.87668358714044,11.092256620088,10,"uVSG","-","-","FF08037598"
"M596","VDB|0030-0073-0-0002|M596-c2514-c0-c0",13956,0.874964173115506,5.68438293342069,5,"uVSG","-","-","FF08037598"
"M646","VDB|0040-0027-0-0000|M646-c2666-c0-c15",1590,0.858490566037736,9.51501831501831,9,"uVSG","-","-","FF08037598"
"M727","VDB|0051-0046-0-0001|M727-c2871-c0-c40",5203,0.848741110897559,5.10122282608696,5,"uVSG","-","-","FF08037598"
"M610","VDB|002C-0012-0-0013|M610-c1838-c0-c0",1869,0.844836811128946,3.87903736542115,4,"uVSG","-","-","FF08037598"
"M282","VDB|0051-0083-0-000C|M282-c3522-c0-c6",7246,0.823626828595087,182.039544235925,139,"uVSG","-","-","FF08037598"
"M658","VDB|002C-0015-0-0006|M658-c3868-c0-c3",5588,0.818539727988547,3.17315260166157,3,"uVSG","-","-","FF08037598"
"M902","VDB|004A-0075-0-0000|M902-c3340-c0-c1",23966,0.797588250020863,5.94193042113523,6,"uVSG","-","-","FF08037598"
"M441","VDB|002C-0001-0-0004|M441-c2353-c0-c1",12885,0.773147070236709,9.22766512748444,8,"uVSG","-","-","FF08037598"
"M1123","VDB|0050-0087-0-0000|M1123-c2594-c0-c1",6654,0.762849413886384,4.78743104806935,4,"uVSG","-","-","FF08037598"
"M1017","VDB|004F-018A-0-0000|M1017-c3634-c0-c1",12440,0.759565916398714,5.38628426288496,5,"uVSG","-","-","FF08037598"
"M1333","VDB|0037-008F-0-0004|M1333-c957-c0-c30",3832,1,37.7820981210856,37,"uVSG","-","-","FF08037623"
"M441","VDB|0021-00B6-0-0076|M441-c2494-c2-c2",2912,1,582.538461538462,603,"uVSG","-","-","FF08037623"
"M378","VDB|0010-0104-0-0001|M378-c190-c1-c0",8806,0.990233931410402,8.89873853211009,8,"uVSG","-","-","FF08037623"
"M697","VDB|0048-005B-0-0003|M697-c3861-c6-c1",9328,0.988529159519726,384.692007374471,178,"uVSG","-","-","FF08037623"
"M954","VDB|0012-0002-0-0002|M954-c3506-c0-c7",2143,0.986000933271115,9.62517747278751,9,"uVSG","-","-","FF08037623"
"M282","VDB|0045-002A-0-0003|M282-c3522-c0-c7",7176,0.983974358974359,80.7892649766322,57,"uVSG","-","-","FF08037623"
"M1084","VDB|004C-0094-0-0003|M1084-c3798-c0-c0",22893,0.974358974358974,17.3464538689142,17,"uVSG","-","-","FF08037623"
"M939","VDB|0037-00E7-0-0000|M939-c3437-c0-c0",24880,0.962379421221865,5.03775476110926,5,"uVSG","-","-","FF08037623"
"M766","VDB|0046-004C-0-0001|M766-c2984-c2-c0",4354,0.952457510335324,15.6074270557029,16,"uVSG","-","-","FF08037623"
"M1102","VDB|0040-0137-0-0003|M1102-c3882-c0-c12",4265,0.951465416178195,401.194677180877,411,"kVSG","NC_024711_Uncultured_crAssphage","NC_0247111_Uncultured_crAssphage","FF08037623"
"M428","VDB|0010-0180-0-0000|M428-c2022-c0-c29",2721,0.936052921719956,4.46211228896741,4,"kVSG","NC_018285_Streptococcus_phage_YMC2011","NC_0182851_Streptococcus_phage_YMC2011","FF08037623"
"M1056","VDB|0028-0052-0-0009|M1056-c3720-c2-c0",1625,0.921230769230769,12.1422845691383,13,"uVSG","-","-","FF08037623"
"M855","VDB|002C-0000-0-0000|M855-c3350-c0-c4",2602,0.891237509607994,11.651142733937,12,"uVSG","-","-","FF08037623"
"M497","VDB|000E-000C-0-0005|M497-c3430-c0-c2",6520,0.884815950920245,4.29242503033455,4,"uVSG","-","-","FF08037623"
"M738","VDB|004C-00E3-0-0002|M738-c70-c0-c142",12458,0.866110130036924,398.949490268767,394,"uVSG","-","-","FF08037623"
"M892","VDB|0001-0085-0-0004|M892-c3062-c0-c10",11651,0.84439103939576,87.8925594633055,99,"uVSG","-","-","FF08037623"
"M1255","VDB|001E-009C-0-0003|M1255-c760-c0-c0",57965,0.802794789959458,10.9734602656122,9,"uVSG","-","-","FF08037623"
"M947","VDB|002B-0008-0-0025|M947-c3449-c0-c4",1801,0.78622987229317,10.194209039548,8,"uVSG","-","-","FF08037623"
"M902","VDB|004C-0052-0-0002|M902-c3340-c0-c2",13405,0.783662812383439,31.3716325559257,32,"uVSG","-","-","FF08037623"
"M1138","VDB|000D-0023-0-0002|M1138-c3917-c0-c0",16396,0.776957794584045,2.91514247586153,2,"uVSG","-","-","FF08037623"
"M229","VDB|000D-003E-0-0004|M229-c1542-c3-c17",6090,0.776026272577997,39.1333051206094,44,"uVSG","-","-","FF08037623"
"M448","VDB|004C-00DF-0-0000|M448-c2070-c2-c3",4297,0.774028391901327,3.55802766085388,3,"uVSG","-","-","FF08037623"
"M441","VDB|0021-004C-0-0004|M441-c2353-c0-c4",2852,1,4306.94705469846,4470.5,"uVSG","-","-","FF08037624"
"M757","VDB|0021-0003-0-0019|M757-c2104-c0-c0",3739,0.989836854774004,6.33396379356931,6,"uVSG","-","-","FF08037624"
"M706","VDB|002C-0005-0-001A|M706-c2807-c0-c0",33806,0.964296278767083,9.6049878830639,9,"uVSG","-","-","FF08037624"
"M892","VDB|002F-0024-0-0000|M892-c3062-c0-c103",4160,0.945673076923077,22.4405185561769,6,"uVSG","-","-","FF08037624"
"M459","VDB|004C-009D-0-0006|M459-c3388-c0-c1",10269,0.929301782062518,10.1808655559049,6,"uVSG","-","-","FF08037624"
"M936","VDB|0014-000B-0-0001|M936-c3738-c0-c3",21996,0.90489179850882,4.63534967845659,4,"uVSG","-","-","FF08037624"
"M1005","VDB|0012-001E-0-000B|M1005-c3596-c0-c2",14412,0.902511795725784,4.33028369339586,4,"uVSG","-","-","FF08037624"
"M697","VDB|0012-004C-0-0006|M697-c3861-c6-c3",8968,0.88314005352364,1426.99924242424,1241,"uVSG","-","-","FF08037624"
"M49","VDB|0008-009A-0-0000|M49-c1127-c0-c5",1564,0.882352941176471,5.58188405797101,5,"uVSG","-","-","FF08037624"
"M282","VDB|0047-0014-0-0000|M282-c3840-c1-c37",3598,0.878265703168427,22.7037974683544,13,"uVSG","-","-","FF08037624"
"M1098","VDB|0037-0010-0-0003|M1098-c2579-c0-c5",2849,0.87012987012987,3.18757563533683,3,"uVSG","-","-","FF08037624"
"M855","VDB|002C-0000-0-0000|M855-c3350-c0-c4",2602,0.868946963873943,3.28350287483414,3,"uVSG","-","-","FF08037624"
"M995","VDB|001E-00BF-0-0000|M995-c3569-c0-c1",19465,0.859029026457745,8.68817654446504,4,"uVSG","-","-","FF08037624"
"M535","VDB|0051-0003-0-0004|M535-c2370-c1-c0",7202,0.8535129130797,4.36440540100862,4,"uVSG","-","-","FF08037624"
"M1145","VDB|0045-006A-0-0000|M1145-c3934-c0-c2",6602,0.849591033020297,6.8940987698342,5,"uVSG","-","-","FF08037624"
"M1076","VDB|004C-0033-0-0004|M1076-c3779-c0-c1",17920,0.838392857142857,3.34764376996805,3,"uVSG","-","-","FF08037624"
"M1138","VDB|000D-0023-0-0002|M1138-c3917-c0-c0",16396,0.829653574042449,3.01323237521135,3,"uVSG","-","-","FF08037624"
"M967","VDB|0046-0122-0-0000|M967-c3496-c0-c2",5523,0.762629005975014,657.65289648623,576,"uVSG","-","-","FF08037624"
"M697","VDB|0010-00F3-0-0001|M697-c3861-c6-c0",10022,1,821.608860506885,820,"uVSG","-","-","FF08037629"
"M892","VDB|002F-0024-0-0000|M892-c3062-c0-c103",4160,0.999759615384615,56.6345275306564,35,"uVSG","-","-","FF08037629"
"M610","VDB|002C-0013-0-002B|M610-c1838-c0-c1",4607,0.991968743216844,8.47439824945295,8,"uVSG","-","-","FF08037629"
"M881","VDB|004F-002F-0-0002|M881-c3274-c1-c0",1948,0.98870636550308,16.6323987538941,16,"uVSG","-","-","FF08037629"
"M282","VDB|0042-004B-0-0004|M282-c3840-c1-c4",6990,0.988698140200286,76.4905223556649,77,"uVSG","-","-","FF08037629"
"M832","VDB|0010-01A7-0-0002|M832-c3151-c0-c5",17994,0.987718128264977,14.695774489394,10,"uVSG","-","-","FF08037629"
"M488","VDB|004A-001B-0-0006|M488-c3005-c0-c5",2214,0.985998193315267,7.00137425561154,7,"uVSG","-","-","FF08037629"
"M642","VDB|0040-014F-0-0000|M642-c2655-c0-c3",1688,0.979857819905213,6.55804111245466,7,"uVSG","-","-","FF08037629"
"M783","VDB|0040-006F-0-0001|M783-c3841-c0-c0",3566,0.97896803140774,10.8874248066457,10,"uVSG","-","-","FF08037629"
"M1102","VDB|004A-0090-0-0001|M1102-c3882-c0-c22",2037,0.977908689248895,21.9954819277108,23,"kVSG","NC_024711_Uncultured_crAssphage","NC_0247111_Uncultured_crAssphage","FF08037629"
"M756","VDB|000C-0004-0-0004|M756-c2952-c0-c0",37901,0.977863380913432,35.011116507474,35,"uVSG","-","-","FF08037629"
"M441","VDB|0047-0022-0-0001|M441-c2048-c2-c12",3028,0.977212681638045,196.416018925313,226,"uVSG","-","-","FF08037629"
"M64","VDB|0008-0008-0-0001|M64-c1169-c0-c0",90887,0.97385764740832,15.5341031058287,15,"uVSG","-","-","FF08037629"
"M808","VDB|0010-0092-0-0000|M808-c3098-c0-c1",18422,0.973672782542612,19.1014104922785,19,"uVSG","-","-","FF08037629"
"M801","VDB|0001-011A-0-0000|M801-c2193-c0-c40",2572,0.972395023328149,16.0019992003199,15,"uVSG","-","-","FF08037629"
"M1076","VDB|004C-0033-0-0004|M1076-c3779-c0-c1",17920,0.95234375,4.96812375483417,4,"uVSG","-","-","FF08037629"
"M974","VDB|002C-0014-0-003B|M974-c3512-c0-c0",1758,0.947667804323094,3.62064825930372,3,"uVSG","-","-","FF08037629"
"M302","VDB|002F-0144-0-0000|M302-c1701-c1-c1",51615,0.947418386128064,11.2554139997137,10,"uVSG","-","-","FF08037629"
"M1111","VDB|0021-000A-0-001B|M1111-c3866-c0-c3",1539,0.942820012995452,3.89455547898001,3,"uVSG","-","-","FF08037629"
"M1031","VDB|0010-005E-0-0001|M1031-c3683-c0-c1",16635,0.903216110610159,4.22728785357737,4,"uVSG","-","-","FF08037629"
"M1140","VDB|0051-0097-0-0005|M1140-c1160-c0-c26",4042,0.901781296387927,6.46035665294925,6,"uVSG","-","-","FF08037629"
"M311","VDB|0026-0044-0-0000|M311-c1716-c0-c21",2349,0.893571732652192,3.75655073844688,2,"kVSG","NC_029014_Parabacteroides_phage_YZ2015b","NC_0290141_Parabacteroides_phage_YZ2015b","FF08037629"
"M727","VDB|001D-00B9-0-0001|M727-c2871-c0-c6",18663,0.87745807212131,7.46250610649731,4,"uVSG","-","-","FF08037629"
"M619","VDB|0042-0013-0-0005|M619-c2711-c0-c0",31415,0.864523316886837,3.96222246769027,3,"uVSG","-","-","FF08037629"
"M694","VDB|002C-0002-0-0000|M694-c507-c0-c5",57195,0.846175364979456,12.3384300679794,6,"uVSG","-","-","FF08037629"
"M1319","VDB|004C-0063-0-0000|M1319-c1712-c0-c21",1969,0.845606907059421,17.2354354354354,19,"uVSG","-","-","FF08037629"
"M760","VDB|0010-0006-0-0003|M760-c3374-c0-c6",18893,0.83819404012068,3.92068704218237,3,"uVSG","-","-","FF08037629"
"M521","VDB|002C-001A-0-0008|M521-c3225-c1-c2",5117,0.835450459253469,3.88163742690058,4,"uVSG","-","-","FF08037629"
"M623","VDB|002E-001A-0-0000|M623-c2490-c0-c2",2177,0.828203950390446,2.28397115917915,2,"uVSG","-","-","FF08037629"
"M721","VDB|0040-00EE-0-0001|M721-c1938-c0-c4",6757,0.814562675743673,5.04632994186047,4,"uVSG","-","-","FF08037629"
"M806","VDB|0021-00B6-0-001A|M806-c3084-c0-c1",2112,0.813920454545455,2.29842931937173,2,"uVSG","-","-","FF08037629"
"M914","VDB|0040-010D-0-0001|M914-c1802-c0-c6",5142,0.811357448463633,37.0004793863854,42,"uVSG","-","-","FF08037629"
"M867","VDB|0021-00AB-0-0032|M867-c2305-c0-c6",3275,0.803358778625954,13.5689851767389,13,"uVSG","-","-","FF08037629"
"M1059","VDB|004F-0195-0-0005|M1059-c748-c0-c2",47741,0.789845206426342,8.00159117428662,3,"uVSG","-","-","FF08037629"
"M900","VDB|0031-001B-0-0000|M900-c3886-c0-c2",14283,0.775047258979206,2.67000903342367,2,"uVSG","-","-","FF08037629"
"M757","VDB|0021-0071-0-0006|M757-c2104-c0-c7",1631,0.773758430410791,2.85023771790808,2,"uVSG","-","-","FF08037629"
"M203","VDB|0047-007E-0-0000|M203-c1101-c0-c8",2427,0.763494025545941,4.57690232056125,4,"uVSG","-","-","FF08037629"
"M459","VDB|004C-009D-0-0006|M459-c3388-c0-c1",10269,0.762975947025027,21.8006381620932,3,"uVSG","-","-","FF08037629"
"M1064","VDB|0038-001A-0-0001|M1064-c1042-c2-c7",62558,0.752997218581157,4.52052817050906,4,"uVSG","-","-","FF08037629"
"M441","VDB|0021-00B6-0-006B|M441-c2177-c0-c0",3548,1,932.525930101466,983,"uVSG","-","-","FF08037657"
"M808","VDB|0010-0092-0-0000|M808-c3098-c0-c1",18422,1,177.507816740853,177,"uVSG","-","-","FF08037657"
"M616","VDB|001D-0045-0-0000|M616-c2556-c1-c2",5572,1,816.861988513999,828,"uVSG","-","-","FF08037657"
"M697","VDB|0048-005B-0-0003|M697-c3861-c6-c1",9328,1,1024.45969125214,1052,"uVSG","-","-","FF08037657"
"M83","VDB|0021-00B2-0-000D|M83-c1217-c0-c2",7186,1,332.803785137768,340,"uVSG","-","-","FF08037657"
"M1109","VDB|0021-0003-0-000B|M1109-c3859-c0-c4",1541,0.969500324464633,7.76037483266399,6,"uVSG","-","-","FF08037657"
"M1075","VDB|0022-0016-0-0003|M1075-c3777-c1-c0",1606,0.961394769613948,5.86139896373057,5,"uVSG","-","-","FF08037657"
"M1063","VDB|001E-0012-0-0002|M1063-c3742-c0-c0",18282,0.957225686467564,5.4404,5,"uVSG","-","-","FF08037657"
"M987","VDB|0040-015A-0-0000|M987-c2772-c0-c2",1874,0.920490928495197,5.28173913043478,5,"uVSG","-","-","FF08037657"
"M968","VDB|0010-01A1-0-0008|M968-c3498-c0-c0",7420,0.901617250673854,7.91375186846039,7,"uVSG","-","-","FF08037657"
"M1064","VDB|0014-0025-0-0001|M1064-c1042-c2-c5",67021,0.881753480252458,4.00966224448355,4,"uVSG","-","-","FF08037657"
"M477","VDB|0021-0032-0-0014|M477-c2161-c1-c0",3585,0.862203626220363,2.4723390488515,2,"uVSG","-","-","FF08037657"
"M309","VDB|0010-00D7-0-0002|M309-c853-c0-c1",3228,0.86183395291202,6.8353702372394,7,"uVSG","-","-","FF08037657"
"M349","VDB|0046-018D-0-0000|M349-c1834-c1-c16",1615,0.847678018575851,5.28780131482834,6,"kVSG","NC_029012_Parabacteroides_phage_YZ2015a","NC_0290121_Parabacteroides_phage_YZ2015a","FF08037657"
"M900","VDB|0001-0080-0-0001|M900-c3337-c0-c10",1776,0.845157657657658,7.29247168554297,8,"uVSG","-","-","FF08037657"
"M1117","VDB|0051-0015-0-0001|M1117-c1761-c0-c0",63094,0.825958094272039,3.26569186191545,3,"uVSG","-","-","FF08037657"
"M759","VDB|001E-0044-0-0001|M759-c2960-c2-c7",1847,0.800216567406605,3.90189445196211,3,"uVSG","-","-","FF08037657"
"M179","VDB|004C-0094-0-0001|M179-c1380-c0-c0",29402,0.784674511937963,11.0715617008365,9,"uVSG","-","-","FF08037657"
"M441","VDB|0021-00B6-0-0076|M441-c2494-c2-c2",2912,1,1987.29842032967,2053,"uVSG","-","-","FF08037683"
"M766","VDB|0046-004C-0-0001|M766-c2984-c2-c0",4354,0.999770326136886,17.4661153227659,14,"uVSG","-","-","FF08037683"
"M282","VDB|0045-002A-0-0003|M282-c3522-c0-c7",7176,0.990802675585284,46.8818565400844,20,"uVSG","-","-","FF08037683"
"M697","VDB|0048-005B-0-0003|M697-c3861-c6-c1",9328,0.988636363636364,617.234873129473,484,"uVSG","-","-","FF08037683"
"M1102","VDB|0028-001B-0-000D|M1102-c73-c0-c3",3103,0.970995810505962,30.6166611350813,32,"kVSG","NC_024711_Uncultured_crAssphage","NC_0247111_Uncultured_crAssphage","FF08037683"
"M954","VDB|0012-0002-0-0002|M954-c3506-c0-c7",2143,0.961735884274382,5.51091703056769,5,"uVSG","-","-","FF08037683"
"M378","VDB|0010-0104-0-0001|M378-c190-c1-c0",8806,0.916420622302975,3.8912019826518,4,"uVSG","-","-","FF08037683"
"M892","VDB|0001-0085-0-0004|M892-c3062-c0-c10",11651,0.915200411981804,56.5347463190472,63,"uVSG","-","-","FF08037683"
"M855","VDB|002C-0000-0-0000|M855-c3350-c0-c4",2602,0.888162951575711,6.28775421895283,6,"uVSG","-","-","FF08037683"
"M738","VDB|004C-00E3-0-0002|M738-c70-c0-c142",12458,0.861133408251726,36.4438851603281,34,"uVSG","-","-","FF08037683"
"M1084","VDB|004C-0094-0-0003|M1084-c3798-c0-c0",22893,0.825448827152405,3.40540826586231,3,"uVSG","-","-","FF08037683"
"M1255","VDB|001E-009C-0-0003|M1255-c760-c0-c0",57965,0.794996980936772,8.42454754567944,7,"uVSG","-","-","FF08037683"
"M902","VDB|004C-0052-0-0002|M902-c3340-c0-c2",13405,0.789108541588959,40.0849877103422,40,"uVSG","-","-","FF08037683"
"M947","VDB|002B-0008-0-0025|M947-c3449-c0-c4",1801,0.78012215435869,14.7402135231317,6,"uVSG","-","-","FF08037683"
"M347","VDB|000E-0000-0-0001|M347-c1113-c0-c7",7353,0.754793961648307,3.21387387387387,3,"uVSG","-","-","FF08037683"
"M974","VDB|0001-0117-0-0000|M974-c3512-c0-c4",1769,0.752967778405879,3.16891891891892,3,"uVSG","-","-","FF08037683"
"M412","VDB|004F-0194-0-0003|M412-c2480-c2-c9",4124,1,38.4532007759457,12,"uVSG","-","-","FF08037697"
"M1064","VDB|0026-002C-0-0000|M1064-c1042-c1-c38",1990,1,24.6185929648241,25,"uVSG","-","-","FF08037697"
"M697","VDB|0010-00F3-0-0001|M697-c3861-c6-c0",10022,1,507.970065855119,446,"uVSG","-","-","FF08037697"
"M808","VDB|0010-0092-0-0000|M808-c3098-c0-c1",18422,1,32.7872109434372,31,"uVSG","-","-","FF08037697"
"M510","VDB|0016-0028-0-0002|M510-c2274-c0-c13",1529,1,21.6671026814912,19,"uVSG","-","-","FF08037697"
"M229","VDB|0048-0060-0-0000|M229-c1542-c3-c6",9399,0.999574422810937,77.5970196913252,11,"uVSG","-","-","FF08037697"
"M535","VDB|0021-007D-0-000E|M535-c2370-c1-c2",3158,0.993983533882204,7.46161197833705,6,"uVSG","-","-","FF08037697"
"M1138","VDB|000D-0023-0-0002|M1138-c3917-c0-c0",16396,0.993413027567699,11.5594916502947,11,"uVSG","-","-","FF08037697"
"M892","VDB|001E-0033-0-0002|M892-c3062-c0-c11",11172,0.992928750447547,108.205354728207,39,"uVSG","-","-","FF08037697"
"M616","VDB|004F-010A-0-0001|M616-c2556-c1-c1",9873,0.989770080016206,14.7305566925911,7,"uVSG","-","-","FF08037697"
"M914","VDB|0040-010D-0-0001|M914-c1802-c0-c6",5142,0.985803189420459,55.0063128822253,44,"uVSG","-","-","FF08037697"
"M766","VDB|0046-004C-0-0001|M766-c2984-c2-c0",4354,0.979788700045935,9.09071729957806,9,"uVSG","-","-","FF08037697"
"M987","VDB|0040-015A-0-0000|M987-c2772-c0-c2",1874,0.970651013874066,7.37108301264431,6,"uVSG","-","-","FF08037697"
"M948","VDB|0010-010E-0-000A|M948-c2859-c0-c7",4775,0.970052356020942,25.9756044905009,27,"uVSG","-","-","FF08037697"
"M351","VDB|0021-000A-0-0001|M351-c1836-c1-c4",4614,0.964239271781534,4.4335805799056,4,"uVSG","-","-","FF08037697"
"M302","VDB|003A-0040-0-0001|M302-c2488-c0-c3",25053,0.958927074601844,24.0730519480519,26,"uVSG","-","-","FF08037697"
"M936","VDB|0048-003E-0-0000|M936-c1225-c0-c17",1933,0.950853595447491,5.57508161044614,4,"uVSG","-","-","FF08037697"
"M825","VDB|0048-002C-0-0007|M825-c2892-c0-c1",5912,0.947564276048715,5.00606926097822,4,"uVSG","-","-","FF08037697"
"M855","VDB|002C-0000-0-0000|M855-c3350-c0-c4",2602,0.893543428132206,8.39268817204301,8,"uVSG","-","-","FF08037697"
"M832","VDB|0010-01B6-0-0000|M832-c3151-c0-c3",18744,0.882415706359368,10.0007255139057,10,"uVSG","-","-","FF08037697"
"M947","VDB|002B-0008-0-0025|M947-c3449-c0-c4",1801,0.855635757912271,10.4555483452304,8,"uVSG","-","-","FF08037697"
"M902","VDB|004C-0052-0-0002|M902-c3340-c0-c2",13405,0.84035807534502,11.3217043941411,11,"uVSG","-","-","FF08037697"
"M441","VDB|0030-0008-0-0003|M441-c2979-c2-c5",2192,0.826186131386861,645.525124240751,725,"uVSG","-","-","FF08037697"
"M282","VDB|0051-0083-0-000C|M282-c3522-c0-c6",7246,0.821970742478609,79.6255876427132,70,"uVSG","-","-","FF08037697"
"M1110","VDB|0002-0008-0-0004|M1110-c3101-c0-c11",14775,0.809407783417936,4.64620787691279,3,"uVSG","-","-","FF08037697"
"M687","VDB|0010-0071-0-0002|M687-c3207-c0-c1",5185,0.774349083895853,2.67845579078456,2,"uVSG","-","-","FF08037697"
"M967","VDB|0046-0122-0-0000|M967-c3496-c0-c2",5523,0.763353250045265,839.595825426945,884,"uVSG","-","-","FF08037697"
"M441","VDB|0021-004C-0-0004|M441-c2353-c0-c4",2852,1,3473.19214586255,3593.5,"uVSG","-","-","FF08037704"
"M485","VDB|002C-0008-0-0019|M485-c2185-c0-c2",3530,0.999150141643059,18.4961723844627,18,"uVSG","-","-","FF08037704"
"M776","VDB|0021-00B6-0-0038|M776-c3635-c0-c1",1672,0.995813397129187,10.7633633633634,10,"uVSG","-","-","FF08037704"
"M995","VDB|001E-00BF-0-0000|M995-c3569-c0-c1",19465,0.983149242229643,19.3993833934263,8,"uVSG","-","-","FF08037704"
"M1145","VDB|0001-001E-0-0001|M1145-c3934-c0-c1",6860,0.982361516034985,20.8755008161448,19,"uVSG","-","-","FF08037704"
"M706","VDB|002C-0005-0-001A|M706-c2807-c0-c0",33806,0.962846831923327,10.4371121351767,10,"uVSG","-","-","FF08037704"
"M459","VDB|004C-009D-0-0006|M459-c3388-c0-c1",10269,0.95111500632973,23.9389781918706,19,"uVSG","-","-","FF08037704"
"M1076","VDB|004C-0033-0-0004|M1076-c3779-c0-c1",17920,0.943526785714286,5.72374024130589,5,"uVSG","-","-","FF08037704"
"M892","VDB|002F-0024-0-0000|M892-c3062-c0-c103",4160,0.942307692307692,45.5196428571429,7,"uVSG","-","-","FF08037704"
"M1138","VDB|000D-0023-0-0002|M1138-c3917-c0-c0",16396,0.919248597218834,4.24197186836518,4,"uVSG","-","-","FF08037704"
"M1064","VDB|002C-0003-0-002C|M1064-c3842-c0-c1",1550,0.916129032258065,7.27887323943662,7,"uVSG","-","-","FF08037704"
"M1098","VDB|0013-0048-0-0004|M1098-c3832-c0-c1",5167,0.911167021482485,4.64209855564996,4,"uVSG","-","-","FF08037704"
